seq,timestamp,angle,torque,speed
89091,1475187509237902512,0.0401425734162,0.1875,20.1861114502
89092,1475187509257928127,0.0401425734162,0.125,20.1833324432
89093,1475187509277961344,0.0401425734162,0.0,20.1833324432
89094,1475187509298002083,0.0401425734162,0.125,20.1888885498
89095,1475187509318050693,0.0401425734162,0.0,20.1916675568
89096,1475187509338080084,0.0401425734162,0.0,20.1888885498
89097,1475187509358131882,0.0383972451091,-0.0625,20.1888885498
89098,1475187509378114740,0.0383972451091,-0.125,20.1916675568
89099,1475187509398163858,0.0383972451091,-0.1875,20.1944446564
89100,1475187509418266765,0.0366519130766,-0.25,20.2000007629
89101,1475187509438258532,0.0349065847695,-0.25,20.197221756
89102,1475187509458288050,0.0331612564623,-0.25,20.1944446564
89103,1475187509478356784,0.0314159281552,-0.25,20.1944446564
89104,1475187509498383478,0.0296705979854,-0.3125,20.197221756
89105,1475187509518374989,0.0296705979854,-0.25,20.2000007629
89106,1475187509538427407,0.0296705979854,-0.3125,20.1944446564
89107,1475187509558438111,0.0279252678156,-0.375,20.1888885498
89108,1475187509578459992,0.0261799395084,-0.3125,20.1888885498
89109,1475187509598484983,0.0244346093386,-0.25,20.1888885498
89110,1475187509618553616,0.0244346093386,-0.3125,20.1888885498
89111,1475187509638617457,0.0226892810315,-0.3125,20.1805553436
89112,1475187509658595451,0.0226892810315,-0.3125,20.177778244
89113,1475187509678631139,0.0226892810315,-0.25,20.177778244
89114,1475187509698668978,0.0226892810315,-0.375,20.177778244
89115,1475187509718696533,0.0226892810315,-0.1875,20.1833324432
89116,1475187509738749452,0.0226892810315,-0.125,20.1833324432
89117,1475187509758750697,0.0226892810315,-0.1875,20.1833324432
89118,1475187509778798535,0.0226892810315,-0.125,20.1833324432
89119,1475187509798877046,0.0226892810315,-0.1875,20.1888885498
89120,1475187509818847359,0.0226892810315,0.0,20.197221756
89121,1475187509838916769,0.0226892810315,0.0,20.2027778625
89122,1475187509858950202,0.0226892810315,0.0625,20.2055549622
89123,1475187509878964879,0.0226892810315,0.0625,20.2083339691
89124,1475187509898988764,0.0226892810315,0.0,20.2111110687
89125,1475187509919010836,0.0226892810315,0.0625,20.2166671753
89126,1475187509939097217,0.0226892810315,0.0,20.2194442749
89127,1475187509959155522,0.0226892810315,0.0,20.2166671753
89128,1475187509979124950,0.0226892810315,0.0,20.2166671753
89129,1475187509999175018,0.0226892810315,0.0,20.2166671753
89130,1475187510019293792,0.0244346093386,0.125,20.2166671753
89131,1475187510039282658,0.0244346093386,0.125,20.2166671753
89132,1475187510059386781,0.0261799395084,0.1875,20.2111110687
89133,1475187510079350164,0.0279252678156,0.1875,20.2083339691
89134,1475187510099344540,0.0279252678156,0.1875,20.2083339691
89135,1475187510119355563,0.0296705979854,0.1875,20.2055549622
89136,1475187510139403980,0.0296705979854,0.0625,20.2055549622
89137,1475187510159545586,0.0296705979854,0.125,20.2055549622
89138,1475187510179463671,0.0296705979854,0.0625,20.2055549622
89139,1475187510199526508,0.0296705979854,0.0625,20.2027778625
89140,1475187510219517986,0.0296705979854,0.125,20.2055549622
89141,1475187510239581352,0.0296705979854,0.125,20.2083339691
89142,1475187510259597547,0.0296705979854,0.125,20.2111110687
89143,1475187510279629458,0.0296705979854,0.125,20.2111110687
89144,1475187510299677296,0.0296705979854,0.125,20.2138881683
89145,1475187510319711698,0.0296705979854,0.0,20.2138881683
89146,1475187510339768937,0.0296705979854,0.25,20.2138881683
89147,1475187510359764215,0.0296705979854,-0.0625,20.2166671753
89148,1475187510379787275,0.0296705979854,0.125,20.2194442749
89149,1475187510399830327,0.0296705979854,0.25,20.2194442749
89150,1475187510419856675,0.0296705979854,0.0625,20.2194442749
89151,1475187510439931504,0.0296705979854,0.1875,20.2277774811
89152,1475187510460146482,0.0296705979854,0.125,20.2361106873
89153,1475187510479966911,0.0296705979854,0.1875,20.2388896942
89154,1475187510499995839,0.0296705979854,0.0,20.2416667938
89155,1475187510520011004,0.0296705979854,0.1875,20.2444438934
89156,1475187510540117676,0.0296705979854,0.375,20.2527770996
89157,1475187510560146047,0.0314159281552,0.5625,20.2583332062
89158,1475187510580121567,0.0349065847695,0.1875,20.2527770996
89159,1475187510600219349,0.0349065847695,0.4375,20.2388896942
89160,1475187510620175931,0.0349065847695,0.0625,20.2250003815
89161,1475187510640227886,0.0331612564623,0.0,20.2222213745
89162,1475187510660305743,0.0314159281552,-0.1875,20.2277774811
89163,1475187510680276684,0.0296705979854,0.0,20.2277774811
89164,1475187510700354426,0.0296705979854,-0.0625,20.2194442749
89165,1475187510720353882,0.0296705979854,0.0,20.2083339691
89166,1475187510740381982,0.0296705979854,0.0,20.2027778625
89167,1475187510760473748,0.0296705979854,-0.0625,20.2027778625
89168,1475187510780466561,0.0296705979854,-0.3125,20.2027778625
89169,1475187510800509339,0.0279252678156,-0.375,20.2000007629
89170,1475187510820520828,0.0261799395084,-0.1875,20.2000007629
89171,1475187510840547924,0.0226892810315,-0.3125,20.2027778625
89172,1475187510860632110,0.0226892810315,-0.3125,20.2055549622
89173,1475187510880637370,0.0226892810315,-0.3125,20.2083339691
89174,1475187510900683296,0.0226892810315,-0.25,20.2138881683
89175,1475187510920694916,0.0209439508617,-0.25,20.2194442749
89176,1475187510940726336,0.0191986225545,-0.1875,20.230556488
89177,1475187510960765123,0.0174532923847,-0.1875,20.2472229004
89178,1475187510980789652,0.0174532923847,-0.25,20.2611103058
89179,1475187511000806206,0.0174532923847,-0.125,20.2749996185
89180,1475187511020864034,0.0174532923847,0.125,20.2916660309
89181,1475187511040903078,0.0209439508617,0.1875,20.3083324432
89182,1475187511060939309,0.0226892810315,0.375,20.3194446564
89183,1475187511080946231,0.0244346093386,0.4375,20.3305549622
89184,1475187511100978531,0.0261799395084,0.25,20.3388881683
89185,1475187511121004731,0.0261799395084,0.3125,20.3472213745
89186,1475187511141048974,0.0261799395084,0.1875,20.3527774811
89187,1475187511161079376,0.0261799395084,0.1875,20.3583335876
89188,1475187511181149298,0.0261799395084,0.0,20.355556488
89189,1475187511201175442,0.0261799395084,0.0,20.3527774811
89190,1475187511221209565,0.0261799395084,0.0,20.3527774811
89191,1475187511241226872,0.0261799395084,0.0,20.3527774811
89192,1475187511261327977,0.0279252678156,0.1875,20.3527774811
89193,1475187511281285384,0.0279252678156,0.0,20.3472213745
89194,1475187511301385840,0.0279252678156,0.125,20.3416671753
89195,1475187511321364371,0.0296705979854,0.0625,20.3333339691
89196,1475187511341393602,0.0296705979854,-0.0625,20.3250007629
89197,1475187511361425612,0.0296705979854,-0.0625,20.3194446564
89198,1475187511381469508,0.0279252678156,-0.1875,20.3166675568
89199,1475187511401685752,0.0279252678156,-0.1875,20.3083324432
89200,1475187511421736294,0.0279252678156,-0.1875,20.3083324432
89201,1475187511441597316,0.0279252678156,-0.125,20.3055553436
89202,1475187511461609547,0.0279252678156,0.0,20.3055553436
89203,1475187511481730011,0.0279252678156,0.0,20.3083324432
89204,1475187511501672013,0.0279252678156,0.0,20.3083324432
89205,1475187511521823805,0.0279252678156,-0.0625,20.3138885498
89206,1475187511541716170,0.0279252678156,0.0,20.3166675568
89207,1475187511561801610,0.0296705979854,0.0625,20.3166675568
89208,1475187511581763392,0.0296705979854,0.0625,20.3138885498
89209,1475187511601800728,0.0296705979854,0.0625,20.3083324432
89210,1475187511621925740,0.0296705979854,0.0625,20.302778244
89211,1475187511641895626,0.0296705979854,0.0,20.302778244
89212,1475187511661923744,0.0279252678156,-0.125,20.302778244
89213,1475187511681920065,0.0279252678156,-0.125,20.302778244
89214,1475187511701971239,0.0279252678156,-0.1875,20.302778244
89215,1475187511722006447,0.0279252678156,-0.25,20.3055553436
89216,1475187511742039692,0.0279252678156,-0.0625,20.3055553436
89217,1475187511762099370,0.0279252678156,-0.0625,20.3111114502
89218,1475187511782225533,0.0279252678156,0.0,20.3194446564
89219,1475187511802128698,0.0279252678156,-0.0625,20.322221756
89220,1475187511822164765,0.0279252678156,0.0,20.3277778625
89221,1475187511842199803,0.0279252678156,0.0,20.3305549622
89222,1475187511862267781,0.0279252678156,0.0,20.3361110687
89223,1475187511882528087,0.0279252678156,0.125,20.3416671753
89224,1475187511902372099,0.0279252678156,0.125,20.3388881683
89225,1475187511922495469,0.0279252678156,0.125,20.3388881683
89226,1475187511942530897,0.0296705979854,0.125,20.3361110687
89227,1475187511962563581,0.0296705979854,0.0,20.3361110687
89228,1475187511982423644,0.0296705979854,0.0625,20.3388881683
89229,1475187512002584117,0.0279252678156,0.0,20.3333339691
89230,1475187512022571071,0.0279252678156,0.0,20.3305549622
89231,1475187512042653590,0.0296705979854,0.0,20.3305549622
89232,1475187512062581671,0.0296705979854,0.0625,20.3333339691
89233,1475187512082596115,0.0296705979854,0.1875,20.3388881683
89234,1475187512102684667,0.0314159281552,0.0,20.3333339691
89235,1475187512122671020,0.0314159281552,-0.0625,20.3277778625
89236,1475187512142706276,0.0314159281552,0.0,20.3277778625
89237,1475187512162770164,0.0296705979854,-0.25,20.3277778625
89238,1475187512182759888,0.0296705979854,-0.0625,20.3361110687
89239,1475187512202805570,0.0314159281552,0.0,20.3388881683
89240,1475187512222831245,0.0331612564623,0.125,20.3361110687
89241,1475187512242873600,0.0349065847695,0.0625,20.3416671753
89242,1475187512262886316,0.0366519130766,0.1875,20.3444442749
89243,1475187512282927349,0.0383972451091,0.125,20.3500003815
89244,1475187512303028735,0.0383972451091,0.0,20.3527774811
89245,1475187512323013984,0.0383972451091,0.0625,20.3527774811
89246,1475187512343039111,0.0401425734162,0.0625,20.3527774811
89247,1475187512363056041,0.0401425734162,0.125,20.3500003815
89248,1475187512383078286,0.0401425734162,0.1875,20.3500003815
89249,1475187512403346451,0.0418879017234,0.1875,20.3500003815
89250,1475187512423372734,0.0418879017234,0.1875,20.3444442749
89251,1475187512443345885,0.0418879017234,0.1875,20.3472213745
89252,1475187512463261889,0.0436332300305,0.1875,20.3444442749
89253,1475187512483357743,0.0436332300305,0.1875,20.3500003815
89254,1475187512503349311,0.0436332300305,0.25,20.3500003815
89255,1475187512523346699,0.0436332300305,0.25,20.3472213745
89256,1475187512543351218,0.0436332300305,0.3125,20.3472213745
89257,1475187512563618168,0.0436332300305,0.3125,20.3472213745
89258,1475187512583441433,0.0436332300305,0.25,20.3500003815
89259,1475187512603451045,0.045378562063,0.4375,20.3472213745
89260,1475187512623476109,0.0471238903701,0.3125,20.3361110687
89261,1475187512643548125,0.0471238903701,0.25,20.3333339691
89262,1475187512663615087,0.0471238903701,0.1875,20.3305549622
89263,1475187512683593734,0.0471238903701,0.0625,20.3305549622
89264,1475187512703626413,0.0471238903701,0.1875,20.3333339691
89265,1475187512723640022,0.0471238903701,0.125,20.3277778625
89266,1475187512743692142,0.0471238903701,0.125,20.3277778625
89267,1475187512763716632,0.0471238903701,0.125,20.3277778625
89268,1475187512783778912,0.0471238903701,-0.0625,20.3277778625
89269,1475187512803812951,0.0471238903701,-0.0625,20.3361110687
89270,1475187512823823593,0.0471238903701,-0.0625,20.3361110687
89271,1475187512843847093,0.0471238903701,-0.0625,20.3388881683
89272,1475187512863912813,0.0471238903701,-0.0625,20.3388881683
89273,1475187512883949620,0.0471238903701,-0.125,20.3416671753
89274,1475187512903962976,0.0471238903701,0.0625,20.3500003815
89275,1475187512923991390,0.0471238903701,-0.0625,20.3500003815
89276,1475187512944034302,0.0471238903701,-0.125,20.3500003815
89277,1475187512964053195,0.0471238903701,-0.125,20.3527774811
89278,1475187512984358374,0.0471238903701,-0.125,20.3500003815
89279,1475187513004348086,0.0471238903701,-0.0625,20.355556488
89280,1475187513024272560,0.0471238903701,-0.0625,20.3527774811
89281,1475187513044277519,0.0471238903701,-0.125,20.3472213745
89282,1475187513064233133,0.0471238903701,-0.1875,20.3500003815
89283,1475187513084280013,0.0471238903701,-0.1875,20.3416671753
89284,1475187513104359770,0.0471238903701,-0.3125,20.3416671753
89285,1475187513124351042,0.045378562063,-0.1875,20.3416671753
89286,1475187513144358081,0.0436332300305,-0.1875,20.3333339691
89287,1475187513164490505,0.0436332300305,-0.25,20.3277778625
89288,1475187513184438918,0.0436332300305,-0.25,20.322221756
89289,1475187513204607590,0.0418879017234,-0.3125,20.3250007629
89290,1475187513224480759,0.0418879017234,-0.375,20.322221756
89291,1475187513244511682,0.0401425734162,-0.375,20.3166675568
89292,1475187513264577702,0.0401425734162,-0.375,20.3194446564
89293,1475187513284637991,0.0383972451091,-0.375,20.3166675568
89294,1475187513304821460,0.0366519130766,-0.3125,20.322221756
89295,1475187513324652155,0.0366519130766,-0.3125,20.3250007629
89296,1475187513344704570,0.0366519130766,-0.25,20.322221756
89297,1475187513364763930,0.0366519130766,-0.125,20.3250007629
89298,1475187513384781489,0.0366519130766,-0.125,20.3250007629
89299,1475187513404830774,0.0366519130766,-0.0625,20.3277778625
89300,1475187513424833779,0.0366519130766,-0.0625,20.3277778625
89301,1475187513444859940,0.0366519130766,0.0,20.322221756
89302,1475187513464875764,0.0366519130766,0.0,20.322221756
89303,1475187513484926774,0.0366519130766,-0.0625,20.322221756
89304,1475187513505059597,0.0366519130766,0.0625,20.3166675568
89305,1475187513525239851,0.0366519130766,-0.0625,20.3111114502
89306,1475187513545247074,0.0366519130766,-0.0625,20.3083324432
89307,1475187513565067765,0.0366519130766,-0.0625,20.3055553436
89308,1475187513585078750,0.0349065847695,-0.0625,20.3055553436
89309,1475187513605168189,0.0349065847695,0.0,20.302778244
89310,1475187513625150771,0.0349065847695,-0.125,20.3055553436
89311,1475187513645169864,0.0349065847695,-0.0625,20.302778244
89312,1475187513665215111,0.0349065847695,0.125,20.3083324432
89313,1475187513685257618,0.0366519130766,0.125,20.3111114502
89314,1475187513705439412,0.0366519130766,0.375,20.3111114502
89315,1475187513725367735,0.0366519130766,0.25,20.3138885498
89316,1475187513745372936,0.0383972451091,0.25,20.3111114502
89317,1475187513765390240,0.0383972451091,0.0625,20.3138885498
89318,1475187513785431794,0.0401425734162,0.1875,20.3138885498
89319,1475187513805457918,0.0418879017234,0.375,20.3055553436
89320,1475187513825496414,0.0418879017234,0.25,20.3055553436
89321,1475187513845557414,0.0436332300305,0.3125,20.302778244
89322,1475187513865542367,0.045378562063,0.25,20.2944450378
89323,1475187513885626989,0.0471238903701,0.25,20.2944450378
89324,1475187513905616807,0.0471238903701,0.25,20.2888889313
89325,1475187513925653919,0.0471238903701,0.125,20.2888889313
89326,1475187513945677284,0.0471238903701,0.1875,20.2833328247
89327,1475187513965694262,0.0471238903701,0.125,20.2777786255
89328,1475187513985770261,0.0471238903701,0.125,20.2722225189
89329,1475187514005799600,0.0471238903701,0.25,20.2638893127
89330,1475187514025803958,0.0471238903701,0.25,20.2666664124
89331,1475187514045887735,0.0471238903701,0.1875,20.2611103058
89332,1475187514065925997,0.0471238903701,0.3125,20.2527770996
89333,1475187514085971735,0.0471238903701,0.1875,20.25
89334,1475187514105999212,0.0471238903701,0.125,20.2444438934
89335,1475187514125992697,0.0471238903701,0.25,20.2444438934
89336,1475187514146007053,0.0471238903701,0.3125,20.2472229004
89337,1475187514166056470,0.0471238903701,0.4375,20.2444438934
89338,1475187514186083292,0.0488692186773,0.5,20.2444438934
89339,1475187514206162163,0.0506145469844,0.5625,20.2416667938
89340,1475187514226169694,0.0523598790169,0.625,20.2444438934
89341,1475187514246204242,0.0558505356312,0.5625,20.25
89342,1475187514266281988,0.0593411959708,0.5,20.2472229004
89343,1475187514286287722,0.0610865242779,0.5625,20.2416667938
89344,1475187514306272425,0.0628318563104,0.5625,20.2361106873
89345,1475187514326357933,0.0645771846175,0.6875,20.230556488
89346,1475187514346348390,0.0663225129247,0.5,20.2277774811
89347,1475187514366388682,0.0680678412318,0.625,20.2222213745
89348,1475187514386428698,0.069813169539,0.5625,20.2138881683
89349,1475187514406427035,0.0715584978461,0.4375,20.2083339691
89350,1475187514426461910,0.0715584978461,0.5,20.197221756
89351,1475187514446528246,0.0715584978461,0.4375,20.1916675568
89352,1475187514466540762,0.0715584978461,0.375,20.1888885498
89353,1475187514486595486,0.0715584978461,0.375,20.1861114502
89354,1475187514506662839,0.0715584978461,0.375,20.1833324432
89355,1475187514526652963,0.0715584978461,0.4375,20.177778244
89356,1475187514546713347,0.0715584978461,0.3125,20.1805553436
89357,1475187514566693254,0.0715584978461,0.4375,20.1833324432
89358,1475187514586726238,0.0715584978461,0.5,20.1749992371
89359,1475187514606782391,0.0715584978461,0.625,20.177778244
89360,1475187514626809113,0.0715584978461,0.625,20.1722221375
89361,1475187514646826658,0.0733038261533,0.5,20.1666660309
89362,1475187514666877113,0.0733038261533,0.4375,20.1555557251
89363,1475187514686913695,0.0715584978461,0.375,20.1555557251
89364,1475187514706975345,0.0715584978461,0.375,20.1583328247
89365,1475187514726992707,0.0715584978461,0.3125,20.1527786255
89366,1475187514747027813,0.0715584978461,0.375,20.1527786255
89367,1475187514767033636,0.0715584978461,0.5,20.1583328247
89368,1475187514787078824,0.0715584978461,0.5625,20.1527786255
89369,1475187514807144154,0.0715584978461,0.5625,20.1499996185
89370,1475187514827154764,0.0733038261533,0.5,20.1499996185
89371,1475187514847185081,0.0733038261533,0.5625,20.1472225189
89372,1475187514867241060,0.0733038261533,0.375,20.1472225189
89373,1475187514887267020,0.0715584978461,0.5,20.1388893127
89374,1475187514907284586,0.0715584978461,0.4375,20.1472225189
89375,1475187514927392205,0.0715584978461,0.375,20.1583328247
89376,1475187514947368909,0.0715584978461,0.5625,20.1555557251
89377,1475187514967360706,0.0733038261533,0.5625,20.1527786255
89378,1475187514987411584,0.0750491544604,0.6875,20.1499996185
89379,1475187515007470233,0.0767944902182,0.4375,20.1555557251
89380,1475187515027526447,0.0785398185253,0.5,20.1555557251
89381,1475187515047537384,0.0802851468325,0.625,20.1472225189
89382,1475187515067564096,0.0820304751396,0.5625,20.144443512
89383,1475187515087567753,0.0820304751396,0.5,20.1305561066
89384,1475187515107592582,0.0820304751396,0.4375,20.1083335876
89385,1475187515127619069,0.0837758034468,0.5,20.0888881683
89386,1475187515147678421,0.0837758034468,0.6875,20.072221756
89387,1475187515167731837,0.0837758034468,0.5,20.0638885498
89388,1475187515187739482,0.0855211317539,0.4375,20.0444450378
89389,1475187515207814086,0.0855211317539,0.3125,20.019443512
89390,1475187515227810259,0.0837758034468,0.25,20.0083332062
89391,1475187515247845715,0.0837758034468,0.1875,19.9972229004
89392,1475187515267862745,0.0837758034468,0.125,19.9944438934
89393,1475187515287920408,0.0837758034468,0.1875,19.9916667938
89394,1475187515307938298,0.0837758034468,0.25,19.9777774811
89395,1475187515327986900,0.0837758034468,0.3125,19.9694442749
89396,1475187515348023611,0.0837758034468,0.3125,19.9638881683
89397,1475187515368029187,0.0837758034468,0.3125,19.9583339691
89398,1475187515388073438,0.0837758034468,0.3125,19.9527778625
89399,1475187515408113682,0.0837758034468,0.4375,19.9444446564
89400,1475187515428127997,0.0837758034468,0.375,19.9388885498
89401,1475187515448189238,0.0820304751396,0.3125,19.9305553436
89402,1475187515468214909,0.0820304751396,0.5,19.9249992371
89403,1475187515488228809,0.0820304751396,0.3125,19.927778244
89404,1475187515508264035,0.0802851468325,0.25,19.9249992371
89405,1475187515528391821,0.0785398185253,0.25,19.9222221375
89406,1475187515548394432,0.0785398185253,0.375,19.9194450378
89407,1475187515568349490,0.0785398185253,0.5625,19.9111118317
89408,1475187515588386900,0.0785398185253,0.5625,19.9083328247
89409,1475187515608444777,0.0802851468325,0.6875,19.9027786255
89410,1475187515628488792,0.0820304751396,0.6875,19.8888893127
89411,1475187515648492061,0.0837758034468,0.625,19.875
89412,1475187515668532741,0.0837758034468,0.625,19.8611106873
89413,1475187515688559662,0.0837758034468,0.5,19.855556488
89414,1475187515708586369,0.0837758034468,0.4375,19.8472213745
89415,1475187515728653226,0.0837758034468,0.25,19.8333339691
89416,1475187515748669244,0.0820304751396,0.0,19.822221756
89417,1475187515768706716,0.0785398185253,0.0,19.8083324432
89418,1475187515788723516,0.0767944902182,0.0,19.7999992371
89419,1475187515808767567,0.0733038261533,-0.0625,19.7916660309
89420,1475187515828809806,0.0733038261533,0.0,19.7777786255
89421,1475187515848843253,0.0715584978461,-0.125,19.7666664124
89422,1475187515868863360,0.0715584978461,-0.1875,19.7527770996
89423,1475187515888892727,0.0680678412318,-0.1875,19.7444438934
89424,1475187515909176864,0.0663225129247,-0.125,19.7416667938
89425,1475187515928961194,0.0628318563104,-0.1875,19.730556488
89426,1475187515949029779,0.0593411959708,-0.25,19.7194442749
89427,1475187515969019838,0.054105207324,-0.1875,19.7138881683
89428,1475187515989076031,0.0506145469844,-0.25,19.7083339691
89429,1475187516009087010,0.0488692186773,-0.25,19.7055549622
89430,1475187516029125901,0.0488692186773,-0.3125,19.7027778625
89431,1475187516049177632,0.0471238903701,-0.25,19.6944446564
89432,1475187516069197683,0.0436332300305,-0.25,19.6888885498
89433,1475187516089240492,0.0436332300305,-0.25,19.6805553436
89434,1475187516109274503,0.0418879017234,-0.1875,19.677778244
89435,1475187516129364120,0.0418879017234,-0.125,19.6666660309
89436,1475187516149382674,0.0418879017234,-0.1875,19.6472225189
89437,1475187516169406529,0.0418879017234,-0.3125,19.6333332062
89438,1475187516189399338,0.0401425734162,-0.3125,19.6194438934
89439,1475187516209424298,0.0366519130766,-0.3125,19.6083335876
89440,1475187516229456238,0.0349065847695,-0.375,19.6000003815
89441,1475187516249531647,0.0331612564623,-0.375,19.5861110687
89442,1475187516269507167,0.0314159281552,-0.5,19.5750007629
89443,1475187516289578300,0.0296705979854,-0.5,19.5666675568
89444,1475187516309599582,0.0261799395084,-0.3125,19.5611114502
89445,1475187516329619919,0.0244346093386,-0.5625,19.5638885498
89446,1475187516349693695,0.0226892810315,-0.5,19.5611114502
89447,1475187516369721442,0.0226892810315,-0.5,19.5555553436
89448,1475187516389751671,0.0226892810315,-0.5,19.552778244
89449,1475187516409763977,0.0226892810315,-0.4375,19.5499992371
89450,1475187516429805437,0.0226892810315,-0.375,19.5499992371
89451,1475187516449823780,0.0226892810315,-0.3125,19.5472221375
89452,1475187516469856453,0.0226892810315,-0.1875,19.5361118317
89453,1475187516489907299,0.0226892810315,-0.1875,19.5305557251
89454,1475187516509947705,0.0226892810315,-0.25,19.519443512
89455,1475187516529972119,0.0226892810315,-0.1875,19.5138893127
89456,1475187516549993313,0.0226892810315,-0.3125,19.5027770996
89457,1475187516570021316,0.0226892810315,-0.3125,19.4861106873
89458,1475187516590112150,0.0226892810315,-0.4375,19.4722213745
89459,1475187516610120955,0.0226892810315,-0.4375,19.4555549622
89460,1475187516630130730,0.0209439508617,-0.375,19.4333324432
89461,1475187516650153506,0.0209439508617,-0.375,19.4249992371
89462,1475187516670233628,0.0209439508617,-0.375,19.4111118317
89463,1475187516690264878,0.0209439508617,-0.4375,19.3916664124
89464,1475187516710268257,0.0209439508617,-0.375,19.3777770996
89465,1475187516730289890,0.0209439508617,-0.375,19.3666667938
89466,1475187516750522379,0.0209439508617,-0.4375,19.3583335876
89467,1475187516770359716,0.0209439508617,-0.375,19.3472213745
89468,1475187516790392684,0.0209439508617,-0.375,19.3388881683
89469,1475187516810450961,0.0209439508617,-0.4375,19.3277778625
89470,1475187516830445038,0.0209439508617,-0.5,19.3166675568
89471,1475187516850519825,0.0209439508617,-0.5,19.3083324432
89472,1475187516870533835,0.0209439508617,-0.625,19.302778244
89473,1475187516890552156,0.0191986225545,-0.4375,19.2944450378
89474,1475187516910616454,0.0191986225545,-0.5625,19.2805557251
89475,1475187516930634244,0.0191986225545,-0.625,19.269443512
89476,1475187516950744575,0.0191986225545,-0.5625,19.2583332062
89477,1475187516970687201,0.0191986225545,-0.5625,19.2583332062
89478,1475187516990757143,0.0191986225545,-0.5625,19.25
89479,1475187517010765627,0.0191986225545,-0.625,19.2361106873
89480,1475187517030781106,0.0191986225545,-0.625,19.2222213745
89481,1475187517050990012,0.0191986225545,-0.75,19.2138881683
89482,1475187517070843323,0.0174532923847,-0.875,19.2083339691
89483,1475187517090891830,0.0174532923847,-0.75,19.2055549622
89484,1475187517110926820,0.0174532923847,-0.6875,19.197221756
89485,1475187517130953526,0.0174532923847,-0.6875,19.1888885498
89486,1475187517151199686,0.0174532923847,-0.6875,19.1805553436
89487,1475187517171029587,0.0174532923847,-0.5625,19.1666660309
89488,1475187517191037315,0.0174532923847,-0.625,19.1638889313
89489,1475187517211136528,0.0174532923847,-0.625,19.1555557251
89490,1475187517231145051,0.0157079640776,-0.625,19.1388893127
89491,1475187517251156587,0.0157079640776,-0.5625,19.1305561066
89492,1475187517271220742,0.0139626339078,-0.625,19.1138896942
89493,1475187517291239820,0.0122173046693,-0.5625,19.1000003815
89494,1475187517311253649,0.0122173046693,-0.625,19.0888881683
89495,1475187517331292103,0.0104719754308,-0.5,19.0777778625
89496,1475187517351360596,0.0104719754308,-0.625,19.0666675568
89497,1475187517371369506,0.0104719754308,-0.625,19.0555553436
89498,1475187517391389960,0.0104719754308,-0.625,19.0444450378
89499,1475187517411410431,0.0104719754308,-0.75,19.0416660309
89500,1475187517431459418,0.00872664619237,-0.6875,19.0361118317
89501,1475187517451465694,0.00872664619237,-0.6875,19.0305557251
89502,1475187517471507363,0.00872664619237,-0.5625,19.0277786255
89503,1475187517491545428,0.00872664619237,-0.4375,19.019443512
89504,1475187517511567499,0.00872664619237,-0.3125,19.019443512
89505,1475187517531647516,0.0104719754308,-0.1875,19.019443512
89506,1475187517551685162,0.0122173046693,-0.125,19.0055561066
89507,1475187517571671123,0.0122173046693,-0.125,19.0
89508,1475187517591786154,0.0139626339078,-0.125,18.9888896942
89509,1475187517611753480,0.0139626339078,-0.125,18.980556488
89510,1475187517631789189,0.0157079640776,-0.1875,18.9694442749
89511,1475187517651801605,0.0157079640776,-0.25,18.9555549622
89512,1475187517671852494,0.0157079640776,-0.1875,18.9388885498
89513,1475187517691904218,0.0157079640776,-0.1875,18.9249992371
89514,1475187517711922681,0.0157079640776,-0.1875,18.9111118317
89515,1475187517732176828,0.0157079640776,-0.1875,18.9027786255
89516,1475187517752198464,0.0157079640776,-0.25,18.8888893127
89517,1475187517771993895,0.0157079640776,-0.25,18.8833332062
89518,1475187517792185663,0.0174532923847,-0.25,18.8777770996
89519,1475187517812248359,0.0174532923847,-0.3125,18.8666667938
89520,1475187517832132745,0.0174532923847,-0.25,18.8638896942
89521,1475187517852171101,0.0174532923847,-0.3125,18.8694438934
89522,1475187517872193762,0.0174532923847,-0.25,18.8694438934
89523,1475187517892213610,0.0174532923847,-0.1875,18.8638896942
89524,1475187517912449170,0.0174532923847,-0.125,18.855556488
89525,1475187517932263713,0.0174532923847,-0.125,18.8527774811
89526,1475187517952438844,0.0174532923847,0.0,18.8527774811
89527,1475187517972396148,0.0191986225545,-0.0625,18.8527774811
89528,1475187517992437132,0.0209439508617,0.0,18.8416671753
89529,1475187518012599668,0.0226892810315,0.0,18.8305549622
89530,1475187518032432286,0.0226892810315,0.0,18.822221756
89531,1475187518052455290,0.0226892810315,0.0625,18.8166675568
89532,1475187518072496756,0.0226892810315,0.0,18.8138885498
89533,1475187518092538045,0.0226892810315,0.0,18.7972221375
89534,1475187518112572107,0.0244346093386,0.0625,18.7861118317
89535,1475187518132620387,0.0244346093386,0.125,18.7749996185
89536,1475187518152850595,0.0244346093386,0.0625,18.7638893127
89537,1475187518172674292,0.0244346093386,0.125,18.7583332062
89538,1475187518192712116,0.0261799395084,0.0625,18.7444438934
89539,1475187518212836054,0.0261799395084,0.125,18.7277774811
89540,1475187518232825548,0.0261799395084,0.0625,18.7138881683
89541,1475187518252890229,0.0261799395084,0.125,18.7000007629
89542,1475187518272933850,0.0261799395084,0.0625,18.6944446564
89543,1475187518292855070,0.0261799395084,0.0,18.6749992371
89544,1475187518312925676,0.0261799395084,0.0625,18.6611118317
